R00355_c	0.0639477723333333	3
R00355_m	0.0639477723333333	3
R00355_p	0.0639477723333333	3
R00405_m	0.0593108853333333	3
R00415_c	0.023900367	1
R00416_c	0.023900367	1
R00425_c	0.11661381	1
R00426_c	0.047416925	1
R00434_c	0.22592966	1
R00451_c	0.093696935	2
R00472_x	0.033747952	1
R00475_x	0.03519695	1
R00479_x	0.03239216	1
R00480_c	0.08362366	2
R00497_c	0.25883073	1
R00502_c	0.108547054	1
R00509_c	0.1912683	1
R00511_c	0.153385365	2
R00512_c	0.033356488	1
R00519_x	0.07778603	1
R00529_c	0.086071097	2
R00549_c	0.08556937	1
R00566_c	0.091046165	2
R00570_c	0.12245686	1
R00571_c	0.153504033333333	3
R00573_c	0.153504033333333	3
R00575_c	0.05756731	1
R00575_m	0.05756731	1
R00578_c	0.044648636	3
R00582_c	0.21302795	1
R00586_c	0.12733005	1
R00588_x	0.020357244	1
R00602_c	0.152551410282051	39
R00615_c	0.112873855	2
R00621_m	0.049415671	2
R00631_c	0.114817315666667	3
R00640_c	0.10271577	1
R00644_tmx	0.05667867	1
R00650_c	0.12372032	1
R00658_c	0.0523957925	2
R00658_p	0.0523957925	2
R00662_c	0.047416925	1
R00669_c	0.17744772	2
R00694_c	0.0645018584	5
R00697_c	0.06165274825	4
R00698_c	0.156232213289474	38
R00702_c	0.13775855	1
R00703_c	0.0370721	1
R00715_c	0.1403306	1
R00716_c	0.1403306	1
R00719_c	0.112873855	2
R00720_c	0.047416925	1
R00722_c	0.12245686	1
R00742_c	0.07672703	1
R00742_p	0.07672703	1
R00755_c	0.138520983333333	3
R00762_c	0.064949989	2
R00762_p	0.064949989	2
R00766_c	0.037533168	1
R00790_c	0.07619303	1
R00790_p	0.07619303	1
R00801_c	0.173898665	2
R00806_c	0.0715284406666667	3
R00840_c	0.0633795615	2
R00847_c	0.052289605	1
R00848_c	0.0789683	1
R00867_c	0.061250988875	8
R00883_c	0.3214641	1
R00887N_c	0.161834103428571	14
R00888_c	0.103245763	2
R00890_c	0.161834103428571	14
R00896_c	0.0639477723333333	3
R00899_c	0.178391925	2
R00904_c	0.114817315666667	3
R00905_c	0.07208662	1
R00924_c	0.13560875	1
R00927_c	0.136715173	2
R00935_c	0.056300968	1
R00936_c	0.08331748	1
R00937_c	0.08331748	1
R00942_c	0.1825115	1
R00943_c	0.039610378	2
R00945_c	0.0976072875	4
R00945_m	0.0976072875	4
R00948_c	0.12176577	2
R00948_p	0.12176577	2
R00961_c	0.112873855	2
R00963_c	0.153385365	2
R00965_c	0.04239621	1
R00985_c	0.1468653025	4
R00986_c	0.1468653025	4
R00996_c	0.19060934	1
R00999_c	0.092574574	1
R01000_c	0.0370721	1
R01004_c	0.06646613	1
R01005_c	0.12944126	1
R01009_c	0.09106999	1
R01015_c	0.071010197	2
R01015_p	0.071010197	2
R01049_c	0.053786789	3
R01051_c	0.19093978	1
R01056_c	0.12708264	2
R01056_p	0.12708264	2
R01061_c	0.022442358	5
R01061_p	0.02380924825	4
R01068N_p	0.04410657025	4
R01070N_c	0.04410657025	4
R01070N_p	0.04410657025	4
R01071_c	0.25295684	1
R01072_c	0.115750343666667	3
R01073_c	0.12547247	1
R01078_c	0.12303391	1
R01082_m	0.076064701	2
R01083_c	0.16102828	1
R01086_c	0.11796028	1
R01092_c	0.098975435	2
R01101_c	0.150362048	3
R01103_c	0.103288814	1
R01104_c	0.103288814	1
R01105_c	0.14048295	2
R01121_c	0.0797080675	2
R01123_c	0.14951488	2
R01126_c	0.153385365	2
R01127_c	0.13117044	1
R01130_c	0.14360662	1
R01132_c	0.27534816	1
R01137_c	0.12245686	1
R01159_c	0.1357284668	10
R01167_c	0.09884352	1
R01175N_x	0.0856085842	5
R01177_x	0.118908972	3
R01184_c	0.115240261	3
R01185_c	0.12180437	1
R01186_c	0.12180437	1
R01187_c	0.12180437	1
R01195_p	0.145932918	5
R01206_c	0.150640628	2
R01209_c	0.08205073	1
R01213_c	0.161707845	2
R01220_c	0.049032006	1
R01221_c	0.046712738	1
R01221_m	0.046712738	1
R01222_c	0.117220505	2
R01224_c	0.117220505	2
R01227_c	0.153385365	2
R01232_c	0.0677123295	2
R01248_c	0.080219045	1
R01252_c	0.1564063	1
R01279_x	0.12750244	1
R01280_x	0.1064074005	6
R01281_c	0.013487263	1
R01288_c	0.104737043333333	3
R01310_c	0.101420889166667	6
R01324_c	0.3722362	1
R01324_m	0.3722362	1
R01329_c	0.103288814	1
R01360_c	0.18986502	1
R01364_c	0.09225333	1
R01372_c	0.09073501	1
R01397_c	0.23252442	1
R01398_c	0.036098354	1
R01398_m	0.036098354	1
R01398_p	0.036098354	1
R01409_c	0.28536272	1
R01451_c	0.10177443	1
R01457_c	0.09392496	1
R01466_c	0.04117391	1
R01512_c	0.0926448633333333	3
R01512_p	0.0926448633333333	3
R01513_c	0.051887629	2
R01518_c	0.098936467	2
R01518_p	0.098936467	2
R01523_c	0.011811591	1
R01523_p	0.011811591	1
R01528_c	0.028255227	3
R01528_p	0.028255227	3
R01529_c	0.216079635	3
R01529_p	0.216079635	3
R01560_c	0.1234483	1
R01567_c	0.198107985	2
R01600_c	0.0929183193333333	3
R01602_c	0.0733979125	2
R01613_c	0.1235316	1
R01615_c	0.27191103	1
R01616_c	0.133727901333333	3
R01624_c	0.085154855	2
R01624_p	0.085154855	2
R01639_c	0.08405215	1
R01641_c	0.059674565	1
R01641_p	0.059674565	1
R01645_c	0.177910465	2
R01655_c	0.039610378	2
R01658_c	0.111392455	2
R01663_c	0.13726033	1
R01664_c	0.153385365	2
R01665_c	0.033356488	1
R01679_c	0.14048295	2
R01701_c	0.12406812675	4
R01702_c	0.100460665666667	3
R01714_c	0.043118183	1
R01715_c	0.163877087333333	3
R01716_c	0.15222491	1
R01724_c	0.03571286	1
R01737_c	0.393087	1
R01752_c	0.114817315666667	3
R01771_c	0.042896487	1
R01773_c	0.08362366	2
R01786_c	0.0929183193333333	3
R01799_c	0.06420331	2
R01801_c	0.15299234	1
R01802_c	0.25507697	1
R01818_c	0.17432176	1
R01819_c	0.09042194	2
R01826_c	0.0592473556666667	3
R01827_c	0.05695333	1
R01827_p	0.05695333	1
R01829_c	0.04410657025	4
R01829_p	0.04410657025	4
R01830_c	0.059674565	1
R01830_p	0.059674565	1
R01845_c	0.064949989	2
R01845_p	0.064949989	2
R01855_c	0.047416925	1
R01857_c	0.12245686	1
R01870_c	0.04239621	1
R01878_c	0.23179129	1
R01887_c	0.12136436	2
R01890_c	0.16280216	1
R01900_x	0.3722362	1
R01920_c	0.09448328	2
R01933_c	0.0987102733333333	6
R01940_c	0.049415671	2
R01941_c	0.27191103	1
R01942_c	0.20251785	2
R01943_c	0.133727901333333	3
R01954_c	0.2060876	1
R01966_c	0.134003154666667	3
R01968_c	0.153385365	2
R01975_x	0.1181978275	2
R01976_c	0.13283956	1
R01978_c	0.06710948	1
R01982_c	0.245552938	5
R01986_c	0.114817315666667	3
R02003_c	0.111392455	2
R02016_c	0.1052799	1
R02017_c	0.0535442096666667	3
R02018_c	0.0535442096666667	3
R02019_c	0.0535442096666667	3
R02024_c	0.0535442096666667	3
R02026_c	0.092574574	1
R02035_c	0.1541011425	2
R02035_p	0.1541011425	2
R02038_c	0.023963775	1
R02051_c	0.101420889166667	6
R02055_c	0.23185864	1
R02057_c	0.03661662	1
R02061_c	0.111392455	2
R02063_c	0.025522957	1
R02068_c	0.277823	1
R02082_c	0.152806	2
R02086_c	0.16582437	1
R02088_c	0.153385365	2
R02093_c	0.12245686	1
R02099_c	0.198107985	2
R02100_c	0.047416925	1
R02101_c	0.08331748	1
R02108_p	0.13879597	1
R02110_p	0.189058745	2
R02111_p	0.056963725	2
R02112N_p	0.038387805	1
R02124_c	0.118299432857143	7
R02157_c	0.029759107	1
R02160_c	0.0661406	1
R02166_c	0.074654460173913	23
R02193_c	0.27191103	1
R02194_c	0.133727901333333	3
R02198_c	0.17808634	4
R02199_c	0.17808634	4
R02220_c	0.27191103	1
R02221_c	0.133727901333333	3
R02235_c	0.08331748	1
R02240_c	0.0781773025	2
R02241_c	0.302242	1
R02245_c	0.19493975	1
R02253_c	0.049515557	1
R02255_c	0.133727901333333	3
R02272_c	0.023607628	1
R02282_c	0.13954732	1
R02291_c	0.4660473	1
R02292_c	0.033173386	1
R02300_c	0.046712738	1
R02301_c	0.16313837	1
R02313_c	0.1403306	1
R02320_c	0.07861785	10
R02323_c	0.153385365	2
R02326_c	0.12245686	1
R02331_c	0.12245686	1
R02362_c	0.1319923728	5
R02382_c	0.1268768775	2
R02410_c	0.12852913	4
R02412_c	0.237988745	2
R02413_c	0.17847766	1
R02433_c	0.0639477723333333	3
R02444_c	0.043217912	1
R02464_c	0.06626209	1
R02473_c	0.1408984	1
R02518_c	0.10597161	1
R02521_c	0.09073501	1
R02529_c	0.1268768775	2
R02556_c	0.1234483	1
R02565_c	0.103364274	1
R02566_c	0.103364274	1
R02568_c	0.04410657025	4
R02570N_m	0.14726109	2
R02571_c	0.14726109	2
R02596_c	0.156232213289474	38
R02613_c	0.1268768775	2
R02619_c	0.0639477723333333	3
R02649_c	0.07761834	1
R02662_c	0.14812754	1
R02670_c	0.012680896	1
R02671_c	0.1357284668	10
R02678_c	0.114817315666667	3
R02691_c	0.110648325	2
R02719_c	0.153385365	2
R02720_c	0.047416925	1
R02722_c	0.1042012285	4
R02731_c	0.1356774	1
R02732_c	0.1356774	1
R02735_c	0.1936024	1
R02736_c	0.13650237	2
R02736_p	0.13650237	2
R02737_c	0.1478685545	4
R02740_c	0.05377374	2
R02740_p	0.05377374	2
R02750_c	0.19093978	1
R02756_c	0.053815927	1
R02771_c	0.023767455	2
R02778_c	0.1478685545	4
R02811_c	0.28536272	1
R02832_c	0.216527175	2
R02834_c	0.36432278	1
R02872_c	0.13775855	1
R02873_c	0.103133214	2
R02874_c	0.103133214	2
R02887_c	0.08385436	1
R02889_c	0.0753437885	8
R02912_c	0.1357284668	10
R02918_c	0.0697546285	2
R02926_c	0.103288814	1
R02940_c	0.114817315666667	3
R02946_c	0.11158696	1
R02952_c	0.10597161	1
R02957_c	0.114817315666667	3
R02984_c	0.0927332978	5
R03008_c	0.23018086	1
R03012_c	0.045808848	1
R03026_x	0.09264963625	4
R03038_c	0.104536735	1
R03045_c	0.09264963625	4
R03050_c	0.075920835	1
R03051_c	0.0326572	1
R03067_c	0.16589831	1
R03075_c	0.37803444	1
R03083_c	0.04439896	1
R03084_c	0.0944230816666667	3
R03093_c	0.12136436	2
R03104_c	0.0370721	1
R03123_c	0.14615445	1
R03126_c	0.0661406	1
R03132_c	0.105377602285714	7
R03139_c	0.1268768775	2
R03140_p	0.196281175	2
R03174_c	0.14812754	1
R03194_c	0.06037454	1
R03200_c	0.1409189725	2
R03210_c	0.15713027	1
R03220_c	0.03274965	1
R03222_c	0.23419629	2
R03223_c	0.12928927	1
R03231_c	0.22402777	1
R03243_c	0.074958935	1
R03245_c	0.16760688	1
R03254_c	0.131476	1
R03260_c	0.092574574	1
R03270_c	0.057489079	6
R03284_c	0.177910465	2
R03291_c	0.080219045	1
R03313_c	0.045896497	1
R03316N_m	0.049415671	2
R03321_c	0.05377374	2
R03346_c	0.153385365	2
R03347_c	0.0941243892888889	45
R03348_c	0.1417869	1
R03351_c	0.05681486	1
R03367_c	0.10597161	1
R03418_c	0.14316109	1
R03425_m	0.0555329195	2
R03457_c	0.16679779	1
R03458_c	0.1828564	2
R03459_c	0.1828564	2
R03460_c	0.059058737	1
R03469_c	0.101211391090909	11
R03503_c	0.16589831	1
R03508_c	0.160133625	2
R03509_c	0.23625894	1
R03522_c	0.240532851428571	7
R03527_c	0.08385436	1
R03530_c	0.12245686	1
R03531_c	0.047416925	1
R03540_c	0.1001651145	2
R03542_c	0.12136436	2
R03546_c	0.026581908	1
R03601_c	0.107511440333333	6
R03616_c	0.14048295	2
R03634_c	0.103288814	1
R03635_c	0.12852913	4
R03636_c	0.14615445	1
R03640_c	0.043217912	1
R03648_c	0.167476436666667	3
R03650_c	0.1321883	2
R03652N_c	0.14659745	1
R03654_c	0.08442876	1
R03655_c	0.186137535	2
R03657N_c	0.10864781	1
R03658N_c	0.185768175	2
R03659N_c	0.20206772	1
R03660_c	0.186164578333333	3
R03661_c	0.07870043	1
R03662_c	0.036187142	1
R03663_c	0.13340947	1
R03664_c	0.11622605	1
R03678_c	0.16102567	1
R03719_c	0.136715173	2
R03777N_x	0.0856085842	5
R03778_x	0.136715173	2
R03806_c	0.15576747	3
R03807_c	0.15576747	3
R03809_c	0.23018086	1
R03815_c	0.074434865	4
R03824_c	0.182565416541667	24
R03847_c	0.36432278	1
R03857N_x	0.0856085842	5
R03858_x	0.136715173	2
R03869_c	0.114817315666667	3
R03877_c	0.024954988	1
R03918_c	0.06273424	2
R03919_c	0.156232213289474	38
R03920_c	0.061250988875	8
R03921_c	0.12852913	4
R03940_c	0.23093846	1
R03943_c	0.1357284668	10
R03990N_x	0.0856085842	5
R04001_c	0.034201052	1
R04004_c	0.06273424	2
R04007_c	0.156232213289474	38
R04019_c	0.103288814	1
R04027_c	0.1268768775	2
R04035_c	0.08367711	1
R04037_c	0.08367711	1
R04065_c	0.114817315666667	3
R04094_c	0.2851301	1
R04095_c	0.1094933575	2
R04097_c	0.14812754	1
R04109_c	0.273039058666667	3
R04125_c	0.046712738	1
R04137_c	0.09264963625	4
R04138_c	0.059578404	1
R04144_c	0.12258089	1
R04173_c	0.0780295865	2
R04204_c	0.09264963625	4
R04209_c	0.21955037	1
R04223_c	0.10597161	1
R04224_c	0.09264963625	4
R04225_c	0.100460665666667	3
R04241_c	0.1825115	1
R04242_c	0.34368342	1
R04247_c	0.023963775	1
R04254_c	0.19489051	1
R04254_m	0.19489051	1
R04254_p	0.19489051	1
R04254_x	0.19489051	1
R04292_c	0.12494655	1
R04300_c	0.1268768775	2
R04326_c	0.25835901	1
R04355_c	0.085154855	2
R04355_p	0.085154855	2
R04360_c	0.053815927	1
R04361_c	0.302242	1
R04377_c	0.161834103428571	14
R04378_c	0.0733937366666667	3
R04405_c	0.11848532	1
R04426_c	0.11561324	1
R04432_c	0.13560875	1
R04440_c	0.0326572	1
R04441_c	0.08205073	1
R04448_c	0.17292568	1
R04457_c	0.09059107	1
R04463_c	0.077223115	1
R04470_c	0.103288814	1
R04506_c	0.114817315666667	3
R04509_c	0.12928927	1
R04513_c	0.125909248	2
R04515_c	0.10597161	1
R04546_c	0.136715173	2
R04547_c	0.12750244	1
R04559_c	0.16102828	1
R04560_c	0.13117044	1
R04591_c	0.24602464	1
R04592_c	0.12750244	1
R04621_c	0.15873838075	12
R04638_c	0.15873838075	12
R04640_c	0.12973799	1
R04658_c	0.2351267	1
R04666_c	0.07208662	1
R04672_c	0.075920835	1
R04673_c	0.075920835	1
R04726_c	0.085154855	2
R04726_p	0.085154855	2
R04737_x	0.1181978275	2
R04739_x	0.1181978275	2
R04741_x	0.1181978275	2
R04742_x	0.136715173	2
R04743_x	0.1181978275	2
R04745_x	0.1181978275	2
R04747_x	0.136715173	2
R04748_x	0.1181978275	2
R04751N_x	0.0856085842	5
R04754N_x	0.0856085842	5
R04757_c	0.36432278	1
R04764_c	0.1357284668	10
R04771_c	0.0100608615	2
R04772_c	0.07805311	1
R04773_c	0.20206772	1
R04777_c	0.19489051	1
R04779_c	0.111208255	6
R04779_p	0.111208255	6
R04780_c	0.064949989	2
R04780_p	0.064949989	2
R04783_c	0.14048295	2
R04784_c	0.10597161	1
R04798_c	0.066518515	1
R04800_c	0.066518515	1
R04801_c	0.182565416541667	24
R04803_c	0.066518515	1
R04804_c	0.19342998	1
R04805_c	0.102642803333333	3
R04811_c	0.136715173	2
R04839_c	0.36432278	1
R04858_c	0.22401188	3
R04869_c	0.136899715	2
R04880_c	0.102642803333333	3
R04885_c	0.10597161	1
R04903_c	0.114817315666667	3
R04920_c	0.03661662	1
R04928_c	0.1912683	1
R04929_c	0.086071097	2
R04937_c	0.134003154666667	3
R04939_c	0.1357284668	10
R04944_c	0.092574574	1
R04945_c	0.092574574	1
R04946_c	0.092574574	1
R04949_c	0.08385436	1
R04951_c	0.178391925	2
R04952_c	0.085154855	2
R04952_p	0.085154855	2
R04957_c	0.085154855	2
R04957_p	0.085154855	2
R04960_c	0.085154855	2
R04960_p	0.085154855	2
R04963_c	0.085154855	2
R04963_p	0.085154855	2
R04968_c	0.085154855	2
R04968_p	0.085154855	2
R04982_c	0.107631887833333	6
R04983_c	0.1357284668	10
R04990_c	0.1357284668	10
R04993_c	0.1357284668	10
R04998_c	0.08385436	1
R05027_c	0.1673556	1
R05028_c	0.0495742615	4
R05030_c	0.0495742615	4
R05032_c	0.1673556	1
R05033_c	0.0495742615	4
R05035_c	0.029759107	1
R05038_c	0.14615445	1
R05039_c	0.043217912	1
R05050_c	0.114817315666667	3
R05066_c	0.1181978275	2
R05068_c	0.0326572	1
R05070_c	0.08205073	1
R05074_c	0.2351267	1
R05085_c	0.0780295865	2
R05086_c	0.04117391	1
R05097_c	0.15576747	3
R05119_c	0.114817315666667	3
R05196N_c	0.18870112	2
R05196N_p	0.18870112	2
R05201_c	0.1357284668	10
R05265_c	0.182565416541667	24
R05341_c	0.182565416541667	24
R05352_c	0.1014306725	2
R05395_c	0.0929507935	2
R05396_c	0.0929507935	2
R05494_c	0.182565416541667	24
R05506_c	0.136715173	2
R05549_c	0.103288814	1
R05553_c	0.13515685	1
R05555_c	0.1941954275	4
R05556_c	0.104737043333333	3
R05583_c	0.1014306725	2
R05586_c	0.19489051	1
R05591_c	0.12136436	2
R05593_c	0.2062265335	2
R05595_c	0.09264963625	4
R05616_c	0.104737043333333	3
R05617_c	0.104737043333333	3
R05618_c	0.16581044	1
R05636_c	0.07743814	2
R05648_c	0.177910465	2
R05657_c	0.1357284668	10
R05662_c	0.1673556	1
R05688_c	0.057209805	1
R05692_c	0.0500134805	2
R05775_c	0.070984475	1
R05825_c	0.222817587	2
R05841_c	0.19489051	1
R05883_c	0.13745144	1
R05884_c	0.08242543	1
R05916_c	0.09597538	1
R05919_c	0.161834103428571	14
R05922_c	0.161834103428571	14
R05961_c	0.103288814	1
R05963_c	0.21883136	2
R05968_c	0.22660325	1
R05969_c	0.1357565	2
R05970N_c	0.12429073	2
R05972N_c	0.18268655	1
R05973_c	0.14367555	1
R05976_c	0.070837164	2
R05979_c	0.25375885	1
R05982_c	0.07530682	1
R05983_c	0.24762027	1
R05984_c	0.12306764	1
R06004_c	0.21883136	2
R06010_c	0.14048295	2
R06024_c	0.22660325	1
R06027_c	0.161834103428571	14
R06031_c	0.22660325	1
R06035_c	0.22660325	1
R06041_c	0.22660325	1
R06085N_c	0.22660325	1
R06086_c	0.22660325	1
R06156_c	0.22660325	1
R06170_c	0.22660325	1
R06223_c	0.13775855	1
R06258_c	0.161834103428571	14
R06259_c	0.161834103428571	14
R06261_c	0.161834103428571	14
R06262_c	0.161834103428571	14
R06263_c	0.161834103428571	14
R06264_c	0.161834103428571	14
R06284_c	0.08756168	1
R06291_c	0.059527673	1
R06292_c	0.059527673	1
R06293_c	0.059527673	1
R06294_c	0.09814391	1
R06295_c	0.09814391	1
R06296_c	0.09814391	1
R06297_c	0.09814391	1
R06322_c	0.15576747	3
R06323_c	0.15576747	3
R06326_c	0.15576747	3
R06336_c	0.17953157	1
R06337_c	0.23018086	1
R06338_c	0.23018086	1
R06364_c	0.03661662	1
R06366_c	0.114817315666667	3
R06370_c	0.1014306725	2
R06401_c	0.182565416541667	24
R06402_c	0.1014306725	2
R06404_c	0.182565416541667	24
R06405_c	0.1014306725	2
R06411_c	0.09264963625	4
R06412_c	0.09264963625	4
R06413_c	0.1014306725	2
R06414_c	0.19489051	1
R06415_c	0.2062265335	2
R06447_c	0.46257058	1
R06513_c	0.023767455	2
R06516_c	0.06626209	1
R06519_c	0.182565416541667	24
R06538_c	0.13846377	1
R06539_c	0.0661406	1
R06541_c	0.2789143	1
R06542_c	0.2789143	1
R06543_c	0.2789143	1
R06568_c	0.0929507935	2
R06735_c	0.19489051	1
R06740_c	0.1268768775	2
R06853_c	0.1014306725	2
R06854_c	0.1014306725	2
R06858_c	0.104737043333333	3
R06859_c	0.1357284668	10
R06860_c	0.24077316	1
R06867_c	0.161834103428571	14
R06872_c	0.19489051	1
R06895_c	0.09148466	1
R06907_c	0.1014306725	2
R06908_c	0.19489051	1
R06917_c	0.102642803333333	3
R06927_c	0.102642803333333	3
R06940_c	0.1001651145	2
R06960_c	0.182565416541667	24
R06961_c	0.066518515	1
R06962_c	0.182565416541667	24
R06963_c	0.182565416541667	24
R06965_c	0.182565416541667	24
R06983_c	0.102642803333333	3
R07002_c	0.240532851428571	7
R07003_c	0.240532851428571	7
R07004_c	0.240532851428571	7
R07023_c	0.240532851428571	7
R07024_c	0.240532851428571	7
R07025_c	0.240532851428571	7
R07026_c	0.240532851428571	7
R07034_c	0.178149603285714	7
R07035_c	0.178149603285714	7
R07069_c	0.240532851428571	7
R07070_c	0.240532851428571	7
R07083_c	0.240532851428571	7
R07084_c	0.240532851428571	7
R07091_c	0.240532851428571	7
R07092_c	0.240532851428571	7
R07093_c	0.240532851428571	7
R07094_c	0.240532851428571	7
R07100_c	0.240532851428571	7
R07105_c	0.102642803333333	3
R07113_c	0.240532851428571	7
R07116_c	0.240532851428571	7
R07281_c	0.11661381	1
R07384_c	0.03661662	1
R07385_c	0.101420889166667	6
R07396_c	0.20028742	1
R07409_c	0.21322548	1
R07411_c	0.12557	1
R07412_c	0.534482	1
R07413_c	0.13445692	1
R07429_c	0.12750244	1
R07430_c	0.06138218	1
R07431_c	0.049172692	1
R07436_c	0.093193667	2
R07437_c	0.06273424	2
R07440_c	0.110905755875	8
R07444_c	0.1698827	1
R07445_c	0.06138218	1
R07447_c	0.12750244	1
R07448_c	0.049172692	1
R07449_c	0.1698827	1
R07450_c	0.07151441	1
R07451_c	0.07151441	1
R07452_c	0.06138218	1
R07453_c	0.06138218	1
R07454_c	0.06138218	1
R07455_c	0.07151441	1
R07457_c	0.07151441	1
R07460_c	0.12207722	1
R07481_c	0.048822112	1
R07483_c	0.16401994	1
R07484_c	0.19342998	1
R07486_c	0.30537298	1
R07487_c	0.10177443	1
R07488_c	0.09392496	1
R07489_c	0.177834882	2
R07491_c	0.30537298	1
R07492_c	0.10177443	1
R07493_c	0.09392496	1
R07498_c	0.09392496	1
R07499_c	0.09392496	1
R07503_c	0.20074531	1
R07504_c	0.11361334	1
R07507_c	0.09392496	1
R07509_c	0.06476272	1
R07530_c	0.0988089665	2
R07531_c	0.116059236	1
R07558_c	0.0988089665	2
R07559_c	0.0988089665	2
R07561_c	0.0988089665	2
R07562_c	0.0988089665	2
R07568_c	0.0988089665	2
R07569_c	0.0988089665	2
R07570_c	0.0988089665	2
R07572_c	0.0988089665	2
R07599_c	0.100460665666667	3
R07600_c	0.100460665666667	3
R07601_c	0.100460665666667	3
R07602_c	0.100460665666667	3
R07603_c	0.100460665666667	3
R07604_c	0.100460665666667	3
R07613_c	0.11762098	1
R07618_m	0.074434865	4
R07674_c	0.12180437	1
R07675_c	0.16324504	1
R07678_c	0.15069552	1
R07679N_c	0.10271577	1
R07687_c	0.2205472021875	16
R07688_c	0.16186365	1
R07697_c	0.2205472021875	16
R07700_c	0.2205472021875	16
R07706_c	0.2205472021875	16
R07759_c	0.1534405375	2
R07760_c	0.020845076	1
R07761_c	0.16037863	1
R07762_c	0.081343423	2
R07763_c	0.1534405375	2
R07764_c	0.0408242765	2
R07765_c	0.128955885	2
R07766_c	0.312225532	2
R07767_c	0.12613718	2
R07768_c	0.12613718	2
R07769_c	0.312225532	2
R07807_c	0.14048295	2
R07809_c	0.21883136	2
R07810_c	0.21883136	2
R07816_c	0.32098117	1
R07826_c	0.093193667	2
R07840_c	0.10510266	1
R07850_c	0.116059236	1
R07851_c	0.0988089665	2
R07855_c	0.12136436	2
R07856_c	0.07103691	1
R07863_c	0.14232673	1
R07864_c	0.1047323448	5
R07865_c	0.14232673	1
R07868_c	0.26071155	1
R07869_c	0.1047323448	5
R07870_c	0.26071155	1
R07888_c	0.07310854275	4
R07889_c	0.1181978275	2
R07890_c	0.1181978275	2
R07891_c	0.136715173	2
R07892_c	0.07310854275	4
R07893_c	0.1181978275	2
R07894_c	0.1181978275	2
R07895_c	0.136715173	2
R07896_c	0.07310854275	4
R07897_c	0.1181978275	2
R07898_c	0.1181978275	2
R07899_c	0.136715173	2
R07916_c	0.074227385	1
R07934_c	0.07310854275	4
R07950_c	0.07310854275	4
R07987_c	0.1235316	1
R07988_c	0.1235316	1
R07989_c	0.1235316	1
R07993_c	0.043217912	1
R07996_c	0.043217912	1
R07997_c	0.043217912	1
R07998_c	0.14615445	1
R07999_c	0.14615445	1
R08002_c	0.13846377	1
R08032_c	0.13846377	1
R08051_c	0.1739430608	5
R08052_c	0.1739430608	5
R08053_c	0.052975775	2
R08054_c	0.052975775	2
R08055_c	0.052975775	2
R08076_c	0.18250275	1
R08082_c	0.0661406	1
R08091_c	0.136715173	2
R08095_c	0.136715173	2
R08120_c	0.032587174	1
R08121_c	0.032587174	1
R08157_c	0.038403347	1
R08158_c	0.038403347	1
R08159_c	0.038403347	1
R08161_c	0.02254834	1
R08162_c	0.038403347	1
R08163_c	0.038403347	1
R08165_c	0.24077316	1
R08174_c	0.16660619	1
R08175_c	0.16660619	1
R08176_c	0.16660619	1
R08177_c	0.16660619	1
R08178_c	0.16660619	1
R08179_c	0.16660619	1
